imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count
tt12752498,0.0,0.0,,en,2022-05-07,0.6,0.0,0.0
tt12753120,8300000.0,2630850.0,,no,2021-10-29,17.55,6.9,39.0
tt12758486,0.0,0.0,PG-13,en,2023-04-05,5.37,0.0,0.0
tt12759298,0.0,0.0,NR,en,2021-04-09,3.083,6.4,31.0
tt12760896,15000.0,0.0,NR,en,2021-10-29,0.6,0.0,0.0
tt12762802,0.0,0.0,,en,2022-07-29,1.024,7.0,1.0
tt12763660,0.0,0.0,,en,2021-04-27,1.595,0.0,0.0
tt12764606,0.0,0.0,,en,2021-05-03,3.487,4.5,4.0
tt12764628,0.0,195189.0,,en,2022-02-24,146.812,6.339,202.0
tt12767100,25000.0,0.0,,en,2021-10-15,2.993,6.0,1.0
tt12771058,0.0,0.0,,ta,2021-09-03,0.625,0.0,0.0
tt12773826,0.0,0.0,NR,en,2022-02-25,5.982,8.5,19.0
tt12774526,0.0,0.0,,en,2022-03-01,3.942,3.2,4.0
tt12776978,0.0,0.0,,en,2021-06-06,0.659,0.0,0.0
tt12777614,0.0,0.0,,es,2021-01-21,0.6,0.0,0.0
tt12780810,0.0,0.0,,te,2021-12-10,1.515,6.5,2.0
tt12783454,0.0,0.0,,en,2021-08-11,106.921,7.1,1400.0
tt12783512,0.0,0.0,,es,2021-01-03,0.6,0.0,0.0
tt12783826,0.0,0.0,,en,2022-03-13,1.176,0.0,0.0
tt12788368,0.0,0.0,,es,2021-09-24,14.102,6.1,5.0
tt12788426,20000000.0,0.0,,zh,2021-04-02,1.75,6.3,7.0
tt12788488,0.0,0.0,,en,2022-10-20,20.119,6.488,82.0
tt12789286,0.0,0.0,,es,2021-03-05,0.842,5.7,13.0
tt12789558,0.0,30000000.0,PG-13,en,2021-11-12,34.741,7.2,696.0
tt12789868,0.0,0.0,,en,2021-06-20,0.6,0.0,0.0
tt12790908,0.0,0.0,R,en,2022-01-14,3.255,6.2,8.0
tt12791888,0.0,0.0,,en,2021-03-16,5.109,1.0,2.0
tt12792532,0.0,0.0,,fr,2021-09-16,2.581,6.4,15.0
tt12792588,0.0,0.0,,fa,2022-01-20,1.119,10.0,1.0
tt12794338,0.0,0.0,,ta,2022-03-25,1.403,4.5,2.0
tt12800524,0.0,0.0,R,en,2021-12-03,155.29,6.5,296.0
tt12801262,200000000.0,49010600.0,PG,en,2021-06-17,350.812,7.9,6221.0
tt12801374,0.0,0.0,,ja,2021-02-11,3.358,7.5,13.0
tt12802546,0.0,0.0,,sr,2022-11-09,0.981,0.0,0.0
tt12802708,0.0,0.0,,en,2021-06-13,1.4,0.0,0.0
tt12804904,0.0,0.0,PG-13,en,2021-11-06,1.135,0.0,0.0
tt12805730,0.0,0.0,,en,2021-11-01,2.025,0.0,0.0
tt12807538,0.0,0.0,,en,2021-11-04,2.781,6.0,1.0
tt12808182,0.0,0.0,,fr,2021-07-30,124.646,6.7,480.0
tt12810356,0.0,0.0,,en,2021-08-24,2.263,5.3,3.0
tt12810612,0.0,0.0,,en,2021-11-01,1.477,1.0,2.0
tt12810902,0.0,0.0,R,en,2022-07-29,6.784,3.7,10.0
tt12811710,0.0,0.0,,ml,2022-12-09,0.817,0.0,0.0
tt12814440,0.0,0.0,R,en,2022-08-26,1.416,2.0,1.0
tt12816912,0.0,0.0,,en,2023-02-23,3.842,0.0,0.0
tt12818328,0.0,0.0,,en,2022-09-29,2.034,9.0,1.0
tt12819466,0.0,0.0,,en,2021-12-05,0.712,0.0,0.0
tt12819966,15000.0,0.0,,en,2022-05-01,0.6,10.0,1.0
tt12823084,0.0,0.0,,en,2021-07-13,1.905,6.5,1.0
tt12823454,0.0,0.0,,en,2023-02-10,6.005,0.0,0.0
tt12825632,0.0,0.0,PG,en,2022-02-08,11.158,4.6,7.0
tt12826450,0.0,0.0,,fr,2022-04-20,2.068,2.0,2.0
tt12829798,0.0,0.0,,en,2021-04-25,1.017,0.0,0.0
tt12830948,0.0,0.0,R,en,2023-01-27,7.455,0.0,0.0
tt12831788,0.0,0.0,,es,2021-11-12,61.071,4.0,2.0
tt12832916,0.0,0.0,,en,2021-02-05,3.015,5.6,48.0
tt12833358,0.0,0.0,,fr,2021-01-30,0.6,0.0,0.0
tt12834962,8799650.0,0.0,,hi,2022-08-11,2.742,6.9,9.0
tt12835240,0.0,0.0,,es,2021-03-25,0.6,0.0,0.0
tt12837402,0.0,0.0,,en,2021-05-01,2.622,0.0,0.0
tt12837582,0.0,0.0,,en,2022-02-21,2.0,4.0,1.0
tt12838276,0.0,0.0,,en,2021-09-11,3.34,7.1,10.0
tt12838766,21000000.0,0.0,R,ko,2021-02-05,82.938,7.1,772.0
tt12839480,0.0,0.0,,he,2021-07-01,1.637,5.5,2.0
tt12839622,0.0,226378.0,,pa,2021-11-05,1.592,7.0,1.0
tt12840630,0.0,0.0,,en,2022-11-05,1.002,0.0,0.0
tt12843864,0.0,0.0,,en,2021-11-08,1.329,3.0,1.0
tt12844586,0.0,0.0,,en,2022-10-07,1.61,6.0,4.0
tt12844834,0.0,0.0,,es,2021-04-15,102.187,4.6,20.0
tt12844910,63000000.0,101000000.0,NR,hi,2023-01-25,73.285,8.0,31.0
tt12847812,0.0,0.0,,fr,2021-07-18,8.012,6.6,54.0
tt12850216,0.0,0.0,,en,2022-06-01,0.819,2.0,1.0
tt12850346,0.0,0.0,NR,en,2022-10-14,1.836,0.0,0.0
tt12851324,0.0,0.0,,te,2021-02-05,1.811,6.0,9.0
tt12851396,0.0,0.0,PG,en,2021-07-21,91.08,7.8,239.0
tt12851564,0.0,0.0,,it,2021-06-10,4.011,5.4,40.0
tt12856188,0.0,0.0,,en,2021-06-01,2.541,5.0,1.0
tt12856788,0.0,0.0,,hi,2022-04-08,3.221,0.0,0.0
tt12857614,167700.0,0.0,,en,2021-03-12,0.973,0.0,0.0
tt12860934,0.0,0.0,,ja,2021-05-21,1.4,4.5,1.0
tt12861212,0.0,0.0,,hi,2021-11-26,2.942,7.4,5.0
tt12861508,0.0,0.0,R,en,2021-10-08,185.081,5.8,117.0
tt12861850,0.0,0.0,,hi,2021-12-10,3.223,7.2,9.0
tt12862516,0.0,0.0,,en,2021-09-29,1.775,6.0,1.0
tt12869276,0.0,0.0,,pl,2021-10-08,1.734,6.5,11.0
tt12870980,55200.0,0.0,,en,2021-03-20,2.279,0.0,0.0
tt12872484,2500.0,0.0,NR,en,2021-07-31,2.842,0.0,0.0
tt12872946,0.0,0.0,,en,2021-02-05,1.132,4.0,4.0
tt12873162,0.0,0.0,,en,2022-10-13,1.18,0.0,0.0
tt12873562,10000000.0,33628000.0,PG-13,en,2022-08-24,248.723,6.35,401.0
tt12877640,0.0,0.0,,it,2021-07-14,62.157,5.9,664.0
tt12883470,0.0,0.0,,en,2021-02-01,1.05,4.0,1.0
tt12885272,0.0,0.0,PG-13,en,2021-10-01,5.974,5.8,11.0
tt12885338,0.0,0.0,,sr,2022-02-16,5.921,10.0,2.0
tt12885770,0.0,0.0,R,en,2022-10-07,9.406,3.4,5.0
tt12885852,0.0,0.0,R,en,2021-01-12,42.454,7.0,230.0
tt12886410,0.0,0.0,,ja,2021-02-05,2.381,0.0,0.0
tt12887178,0.0,0.0,,hi,2021-07-23,2.383,7.1,8.0
tt12887770,0.0,0.0,,fr,2021-09-10,14.392,6.8,135.0
tt12889404,20000000.0,3000000.0,PG-13,en,2022-01-06,18.858,6.3,113.0
tt12889912,0.0,0.0,,en,2022-07-04,1.467,3.5,2.0
tt12890988,0.0,0.0,,en,2021-09-10,5.379,0.0,0.0
tt12901944,0.0,0.0,,fr,2021-09-29,2.37,3.7,6.0
tt1290393,0.0,0.0,,en,2021-04-21,4.01,6.5,5.0
tt12906702,0.0,0.0,,en,2021-11-18,1.012,0.0,0.0
tt12907932,0.0,0.0,,en,2022-01-21,2.367,4.4,4.0
tt12908110,0.0,0.0,PG-13,en,2022-10-05,85.273,6.557,518.0
tt12908378,35000.0,0.0,,en,2021-07-23,4.205,0.0,0.0
tt12908508,0.0,0.0,,ml,2022-05-27,0.894,7.167,6.0
tt12915842,0.0,1500000.0,,mr,2022-01-26,3.013,7.5,2.0
tt12916150,0.0,0.0,,hi,2021-02-02,0.618,7.0,1.0
tt12919688,0.0,0.0,,it,2021-06-24,1.731,5.3,21.0
tt12921446,0.0,0.0,,en,2023-10-11,13.119,0.0,0.0
tt12921552,0.0,0.0,,en,2021-12-23,2.2,5.9,5.0
tt12922082,0.0,0.0,,en,2021-01-17,3.278,10.0,1.0
tt12923028,0.0,0.0,,es,2022-06-03,8.274,7.0,43.0
tt12926794,0.0,0.0,,en,2021-09-14,4.743,1.5,2.0
tt12928700,0.0,0.0,,en,2021-09-01,0.6,0.0,0.0
tt12929990,0.0,0.0,,en,2021-07-29,48.565,7.3,316.0
tt12933568,0.0,0.0,,en,2022-02-08,2.607,6.0,1.0
tt12951846,0.0,0.0,,en,2021-11-27,10.296,5.4,5.0
tt12951932,0.0,0.0,,tl,2021-02-12,2.986,7.6,7.0
tt12953548,0.0,0.0,,ml,2022-01-07,1.093,6.25,8.0
tt12953604,0.0,0.0,,de,2022-01-13,10.226,6.0,2.0
tt12953750,0.0,0.0,,ta,2022-05-20,1.4,7.143,7.0
tt12959754,0.0,0.0,,en,2021-11-12,1.123,1.0,1.0
tt12961740,0.0,0.0,,he,2022-04-07,0.919,0.0,0.0
tt12962578,0.0,0.0,,ml,2021-02-21,0.674,3.0,1.0
tt12965390,0.0,0.0,R,en,2023-02-16,76.014,0.0,0.0
tt12967750,0.0,0.0,,en,2021-10-08,0.928,0.0,0.0
tt12969084,0.0,0.0,,es,2022-04-29,3.964,3.875,8.0
tt12973010,0.0,0.0,,en,2022-02-11,1.111,1.0,1.0
tt12974232,0.0,0.0,,de,2021-03-01,0.792,6.8,2.0
tt12974236,0.0,0.0,,en,2021-08-03,14.902,3.0,1.0
tt12974250,0.0,0.0,,en,2021-09-02,5.881,2.0,1.0
tt12974634,0.0,0.0,,en,2021-04-20,1.079,8.4,8.0
tt12976450,0.0,0.0,PG-13,es,2021-05-21,2.831,5.1,21.0
tt12978036,0.0,0.0,G,en,2021-04-13,1.607,8.0,1.0
tt12979626,0.0,0.0,,en,2022-10-14,1.955,0.0,0.0
tt12979770,0.0,0.0,,en,2021-09-28,2.703,5.5,2.0
tt12981538,0.0,0.0,,ro,2022-10-28,1.04,7.6,5.0
tt12982370,0.0,0.0,,en,2021-09-03,9.628,5.9,13.0
tt12985010,0.0,0.0,NR,en,2022-03-22,1.13,5.2,5.0
tt12986194,0.0,0.0,,en,2021-12-10,3.338,3.5,2.0
tt12988104,0.0,0.0,,ml,2021-04-16,1.4,5.0,3.0
tt12989912,0.0,0.0,,en,2022-03-11,4.195,5.2,6.0
tt12991200,0.0,0.0,,en,2022-10-14,1.4,0.0,0.0
tt12991814,0.0,0.0,,en,2021-01-28,2.549,5.0,1.0
tt12992082,0.0,0.0,,en,2022-02-19,3.233,4.7,3.0
tt12993004,0.0,0.0,,en,2022-04-29,2.541,4.0,2.0
tt12994636,0.0,0.0,,en,2021-12-03,2.561,4.0,1.0
tt12996154,0.0,0.0,NC-17,pl,2022-04-27,146.909,5.881,1001.0
tt12998016,0.0,0.0,,en,2022-07-07,3.604,5.3,9.0
tt13002232,0.0,0.0,,en,2022-10-14,1.167,0.0,0.0
tt13002242,0.0,0.0,,fr,2021-10-27,4.375,4.6,41.0
tt13003972,0.0,0.0,,it,2021-11-04,1.982,6.1,22.0
tt13003996,0.0,0.0,,it,2021-10-08,13.724,6.4,82.0
tt13006574,0.0,0.0,,fr,2021-07-21,2.469,6.4,12.0
tt13007592,0.0,0.0,PG,en,2022-11-24,44.898,6.359,245.0
tt13013162,0.0,0.0,,en,2021-03-01,0.913,2.0,1.0
tt13013204,0.0,0.0,,hi,2021-11-04,0.6,0.0,0.0
tt13013820,0.0,0.0,,hi,2021-09-03,0.6,1.0,1.0
tt13014746,0.0,0.0,,es,2022-12-09,3.438,8.75,2.0
tt13016428,0.0,0.0,,en,2022-01-11,1.96,6.0,2.0
tt13017168,0.0,0.0,,ja,2021-04-29,11.276,7.3,5.0
tt13017204,0.0,0.0,,ja,2021-02-05,4.354,6.7,13.0
tt13017584,0.0,0.0,,es,2022-02-11,1.889,0.0,0.0
tt13020856,0.0,0.0,,en,2021-05-11,0.731,0.0,0.0
tt13021072,0.0,0.0,,en,2022-03-01,0.6,0.0,0.0
tt13021136,1080000.0,0.0,NR,en,2022-01-18,0.73,10.0,1.0
tt13022214,0.0,0.0,,en,2021-08-07,5.022,6.0,1.0
tt13022626,0.0,0.0,,ta,2022-03-18,1.767,5.0,2.0
tt13022984,0.0,0.0,,hi,2022-07-08,1.728,6.6,10.0
tt13024674,0.0,0.0,R,en,2021-10-27,199.23,6.9,1285.0
tt13024906,0.0,0.0,,pl,2021-08-20,1.425,5.4,7.0
tt13026738,0.0,0.0,,en,2022-04-01,3.819,6.2,15.0
tt13027206,0.0,0.0,,en,2021-02-28,0.6,0.0,0.0
tt13028258,0.0,0.0,,hi,2022-02-17,4.019,6.0,18.0
tt13029044,0.0,0.0,R,en,2021-12-17,259.737,5.8,474.0
tt13029316,0.0,0.0,PG,sv,2021-04-27,1.871,6.0,1.0
tt13031460,0.0,0.0,,en,2021-02-22,11.185,4.5,4.0
tt13032716,0.0,0.0,NR,sv,2021-06-03,25.177,6.0,72.0
tt13032902,0.0,0.0,,en,2021-08-28,0.6,0.0,0.0
tt13033790,0.0,0.0,,en,2021-07-27,6.336,6.8,34.0
tt13043436,0.0,3487820.0,,ar,2021-08-04,4.36,3.5,2.0
tt13045058,25000.0,1200.0,NR,en,2022-10-27,0.6,5.0,1.0
tt13045890,0.0,0.0,NR,tr,2021-03-12,24.434,8.1,291.0
tt13048312,0.0,0.0,,ja,2021-06-11,2.131,8.0,1.0
tt13049968,0.0,0.0,,en,2022-02-16,0.6,0.0,0.0
tt13050216,0.0,0.0,,en,2021-07-30,1.553,10.0,1.0
tt13050400,0.0,0.0,,en,2021-03-31,4.993,4.8,4.0
tt13050966,0.0,0.0,,en,2021-06-01,2.178,7.0,4.0
tt13051108,0.0,34420000.0,,zh,2022-08-13,1.4,4.6,5.0
tt13051724,0.0,0.0,,it,2022-09-15,76.212,6.629,89.0
tt13051800,0.0,0.0,,it,2021-04-04,7.347,5.8,111.0
tt13051810,0.0,0.0,R,no,2022-11-18,365.103,5.591,88.0
tt13055958,0.0,0.0,,he,2021-05-27,0.728,0.0,0.0
tt13055982,0.0,0.0,R,en,2022-12-02,1944.36,5.5,24.0
tt13056008,0.0,0.0,R,en,2021-09-29,109.531,6.0,369.0
tt13056052,0.0,14900000.0,,ko,2022-06-08,45.202,7.262,151.0
tt13056108,0.0,0.0,NR,en,2021-02-02,1.306,0.0,0.0
tt13056304,0.0,0.0,,en,2021-08-17,2.706,2.0,1.0
tt13056822,0.0,0.0,R,en,2021-02-19,1.4,0.0,0.0
tt13057076,0.0,0.0,,en,2021-01-12,2.299,4.8,4.0
tt13057626,0.0,0.0,PG,ja,2021-10-08,8.135,6.2,23.0
tt13057696,0.0,0.0,,en,2021-06-30,0.672,0.0,0.0
tt13058146,0.0,0.0,,pl,2022-05-06,2.756,4.5,8.0
tt13061914,10000000.0,0.0,R,en,2021-02-25,31.202,5.4,161.0
tt13062780,0.0,0.0,,en,2021-10-18,1.276,4.0,1.0
tt13063384,0.0,0.0,,en,2022-09-02,7.348,5.6,10.0
tt13064272,0.0,0.0,,ja,2021-10-29,7.272,7.3,3.0
tt13065704,0.0,0.0,,ar,2021-05-13,1.05,8.0,2.0
tt13066182,0.0,0.0,PG-13,es,2021-10-15,17.352,7.1,111.0
tt13067004,0.0,0.0,,tr,2021-07-09,37.972,5.9,40.0
tt13067292,0.0,0.0,NR,en,2021-06-11,128.468,6.1,125.0
tt13069986,14000000.0,19000000.0,R,en,2021-09-01,332.268,7.1,1685.0
tt13070038,0.0,12467300.0,R,en,2022-08-24,290.557,6.934,701.0
tt13070602,0.0,0.0,G,en,2021-11-26,17.704,5.8,201.0
tt13074728,0.0,0.0,,en,2022-05-30,0.6,0.0,0.0
tt13075730,0.0,0.0,R,en,2022-09-02,932.227,6.653,59.0
tt13076182,0.0,0.0,,en,2022-03-08,0.6,2.5,2.0
tt13079120,0.0,0.0,,es,2023-02-10,23.174,2.0,1.0
tt13079150,0.0,0.0,,fr,2021-09-15,77.386,6.3,271.0
tt13080534,0.0,0.0,,en,2021-11-05,0.6,10.0,1.0
tt13081358,0.0,0.0,,en,2021-11-11,1.88,4.3,4.0
tt13086274,0.0,0.0,,en,2022-07-14,1.267,0.0,0.0
tt13087796,0.0,520038.0,R,de,2021-07-01,9.764,7.0,97.0
tt13090350,0.0,0.0,,en,2021-11-20,0.6,0.0,0.0
tt13090866,0.0,0.0,,en,2021-03-15,1.4,0.0,0.0
tt13094586,0.0,0.0,NR,en,2022-02-11,4.133,4.773,11.0
tt13094944,0.0,0.0,,en,2021-02-18,1.973,6.0,3.0
tt13097336,15000000.0,0.0,R,en,2021-12-10,2.739,10.0,3.0
tt13097910,0.0,0.0,,nl,2021-02-03,1.009,5.8,2.0
tt13098066,0.0,0.0,,en,2021-10-22,0.685,0.0,0.0
tt13099426,0.0,0.0,,ro,2021-10-14,1.285,6.0,1.0
tt13101714,0.0,0.0,,en,2022-09-02,2.384,5.75,2.0
tt13102440,0.0,0.0,,te,2021-03-05,2.229,7.5,2.0
tt13103212,0.0,0.0,,ml,2021-04-02,2.833,5.7,19.0
tt13103340,0.0,0.0,,en,2021-11-07,33.566,4.7,95.0
tt13103732,0.0,0.0,R,en,2023-01-11,14.493,0.0,0.0
tt13105480,0.0,0.0,,fr,2022-12-02,0.84,0.0,0.0
tt13109952,0.0,0.0,,no,2021-07-30,89.11,6.7,327.0
tt13110808,0.0,0.0,,te,2021-12-10,3.017,8.0,2.0
tt13110816,0.0,0.0,,te,2021-08-06,1.395,6.5,1.0
tt13111170,0.0,0.0,,en,2022-09-16,0.6,0.0,0.0
tt13112698,0.0,0.0,,en,2022-03-08,1.998,5.375,4.0
tt13113298,0.0,0.0,,it,2021-09-03,3.885,6.3,62.0
tt13114588,0.0,0.0,,es,2021-10-09,1.315,0.0,0.0
tt13116980,0.0,0.0,,en,2022-08-26,0.808,0.0,0.0
tt13117144,0.0,0.0,,en,2021-03-02,0.6,0.0,0.0
tt13117446,0.0,0.0,,en,2022-03-21,151.743,7.152,33.0
tt13117720,0.0,0.0,,en,2021-04-05,3.3,7.3,3.0
tt13119000,0.0,0.0,,en,2021-07-14,2.031,3.0,1.0
tt13124286,0.0,0.0,,en,2021-10-29,0.989,0.0,0.0
tt13124586,20000.0,0.0,,ru,2021-02-25,1.532,7.5,4.0
tt13125004,0.0,0.0,,no,2022-10-07,3.02,5.8,4.0
tt13126492,0.0,0.0,,ml,2022-09-08,5.538,5.8,5.0
tt13129114,0.0,0.0,,ja,2022-04-22,2.572,0.0,0.0
tt13130198,0.0,0.0,,te,2021-03-19,1.045,7.0,3.0
tt13130308,0.0,0.0,,te,2022-10-05,3.67,5.2,7.0
tt13130370,0.0,0.0,,te,2022-12-09,1.454,7.0,1.0
tt13130400,0.0,0.0,,te,2021-09-17,1.699,6.7,3.0
tt13130760,0.0,839559.0,,hi,2022-07-15,6.464,6.333,12.0
tt13130948,0.0,0.0,,hi,2023-02-17,7.667,0.0,0.0
tt13131186,0.0,0.0,,ta,2021-11-04,2.564,8.3,3.0
tt13131232,0.0,0.0,,hi,2023-01-20,4.395,0.0,0.0
tt13131350,0.0,0.0,,hi,2022-09-30,3.733,6.85,10.0
tt13131636,0.0,0.0,,hi,2021-12-10,0.828,9.0,1.0
tt13131798,0.0,0.0,,te,2021-10-14,1.969,6.3,2.0
tt13132466,0.0,0.0,,en,2023-03-03,3.843,0.0,0.0
tt13133936,0.0,0.0,PG-13,en,2021-09-12,80.295,5.8,67.0
tt13135756,0.0,0.0,,en,2022-02-08,2.661,3.0,1.0
tt13136084,0.0,0.0,,tl,2021-07-15,2.275,5.7,6.0
tt13136138,0.0,0.0,,en,2022-11-17,1.417,0.0,0.0
tt13137330,2000000.0,0.0,,en,2021-03-25,1.385,0.0,0.0
tt13137576,0.0,0.0,,fr,2021-09-08,3.617,6.6,34.0
tt13139228,0.0,0.0,R,en,2022-10-21,44.538,7.952,393.0
tt13141496,0.0,0.0,,en,2022-04-03,0.6,0.0,0.0
tt13141604,10.0,0.0,,en,2021-01-10,2.681,0.0,0.0
tt13141936,0.0,0.0,,en,2022-02-15,4.926,0.0,0.0
tt13142240,0.0,0.0,,fr,2021-09-15,8.23,6.0,42.0
tt13142446,0.0,0.0,,en,2021-12-02,2.53,6.0,4.0
tt13143988,0.0,0.0,,hi,2021-01-01,2.272,6.7,12.0
tt13144076,0.0,0.0,,hi,2021-04-16,1.039,6.0,1.0
tt13145186,0.0,0.0,,fr,2021-11-17,1.911,7.4,8.0
tt13145534,0.0,0.0,,fr,2022-06-15,11.513,6.04,163.0
tt13146220,0.0,0.0,,hu,2021-05-20,0.6,0.0,0.0
tt13148912,0.0,0.0,,en,2021-10-31,3.152,6.5,2.0
tt13149036,0.0,0.0,,en,2022-02-25,2.839,4.75,4.0
tt13149356,0.0,0.0,,fr,2023-03-08,1.363,0.0,0.0
tt13149378,0.0,0.0,,de,2021-10-28,0.88,8.0,1.0
tt13149552,0.0,0.0,,te,2022-08-26,0.84,7.0,1.0
tt13150080,5308240.0,3468050.0,,es,2021-07-08,45.466,4.8,46.0
tt13152186,0.0,0.0,,en,2022-01-21,4.091,4.7,7.0
tt13153470,2285880.0,0.0,,fr,2022-08-31,4.32,7.0,4.0
tt13153494,0.0,0.0,,en,2022-07-30,8.084,5.333,3.0
tt13153678,0.0,0.0,NR,en,2022-04-07,1.79,6.0,2.0
tt13153782,0.0,0.0,,th,2022-01-20,0.797,0.0,0.0
tt13155940,0.0,0.0,,en,2021-06-11,1.791,10.0,1.0
tt13156200,0.0,0.0,,en,2021-06-11,4.301,6.8,20.0
tt13156334,0.0,0.0,,en,2022-04-05,2.129,3.5,6.0
tt13156466,0.0,0.0,,en,2022-04-18,1.55,2.0,2.0
tt13157722,0.0,0.0,,en,2021-08-20,2.125,7.3,3.0
tt13157750,0.0,0.0,,en,2021-07-22,1.54,0.0,0.0
tt13157970,0.0,0.0,,en,2022-02-18,2.797,4.5,9.0
tt13161356,0.0,0.0,,tr,2021-11-19,16.441,6.6,38.0
tt13162144,0.0,0.0,,ml,2021-09-17,1.564,7.2,6.0
tt13162334,0.0,0.0,,sv,2021-04-30,0.67,6.0,1.0
tt13162484,0.0,0.0,,pl,2021-02-01,1.189,6.3,15.0
tt13164942,0.0,0.0,,pl,2021-10-29,2.382,4.6,9.0
tt13167334,0.0,0.0,,en,2021-08-17,0.6,0.0,0.0
tt13172796,0.0,0.0,NR,en,2021-06-18,4.981,6.4,25.0
tt13173116,0.0,0.0,,ru,2021-07-01,0.871,0.0,0.0
tt13173126,0.0,0.0,,en,2021-10-04,1.378,0.0,0.0
tt13173736,0.0,0.0,,en,2022-07-05,1.388,6.2,4.0
tt13174108,0.0,0.0,NR,en,2023-03-13,5.495,0.0,0.0
tt13175066,0.0,0.0,,en,2021-02-02,0.636,0.0,0.0
tt13181174,0.0,0.0,,es,2021-06-01,0.6,0.0,0.0
tt13182756,0.0,0.0,,en,2021-11-07,4.809,7.0,1.0
tt13182834,0.0,0.0,,ko,2022-10-26,7.617,7.2,5.0
tt13186800,0.0,0.0,,en,2021-01-09,2.182,6.9,32.0
tt13188058,0.0,0.0,PG-13,en,2021-02-01,1.4,10.0,1.0
tt13188064,0.0,0.0,NR,en,2021-10-15,6.415,6.5,6.0
tt13190778,0.0,0.0,,en,2021-05-27,2.696,8.0,1.0
tt13192714,200000.0,0.0,,en,2021-09-07,2.49,0.0,0.0
tt13194654,0.0,0.0,,en,2021-12-27,5.496,6.5,4.0
tt13196156,0.0,0.0,,en,2021-09-05,1.43,5.5,2.0
tt13197764,0.0,0.0,NR,en,2021-10-19,3.885,4.8,4.0
tt13197812,0.0,0.0,,en,2022-06-12,2.189,5.5,3.0
tt13198192,0.0,0.0,,en,2021-10-23,1.4,0.0,0.0
tt13199556,0.0,0.0,,hi,2021-02-04,1.307,6.0,2.0
tt13199716,0.0,0.0,,te,2021-02-20,2.543,6.2,5.0
tt13200006,0.0,0.0,,en,2023-01-19,1.086,0.0,0.0
tt13201818,0.0,0.0,,pl,2021-09-23,1.247,7.9,7.0
tt13201882,5000.0,5000.0,,it,2021-04-15,0.6,0.0,0.0
tt13204490,3100000.0,1024580.0,PG,fr,2021-06-02,13.778,7.1,137.0
tt13206286,0.0,0.0,NR,en,2021-12-06,3.538,0.0,0.0
tt13206926,0.0,0.0,,ml,2021-04-07,2.666,7.6,31.0
tt13207508,0.0,0.0,R,en,2021-12-17,60.086,7.4,289.0
tt13209832,0.0,0.0,,te,2021-02-05,28.907,5.0,27.0
tt13210170,0.0,0.0,,cn,2021-06-17,2.951,5.5,11.0
tt13210228,220000.0,0.0,,en,2021-03-19,1.141,0.0,0.0
tt13210534,0.0,0.0,,en,2021-06-25,1.872,6.8,10.0
tt13212046,0.0,0.0,,zh,2021-04-02,0.815,6.2,5.0
tt13212270,0.0,0.0,,cn,2021-02-18,1.09,5.3,3.0
tt13212978,0.0,0.0,NR,en,2021-12-25,0.6,0.0,0.0
tt1321510,55000000.0,43000000.0,PG-13,en,2021-06-10,19.376,7.3,486.0
tt13216846,500000.0,0.0,,en,2022-09-09,0.614,0.0,0.0
tt13222298,0.0,0.0,,en,2021-08-12,2.703,6.5,2.0
tt13222440,0.0,0.0,,en,2022-08-26,1.758,0.0,0.0
tt13222962,0.0,0.0,,en,2021-07-13,2.624,0.0,0.0
tt13223248,0.0,0.0,,en,2021-05-06,2.733,4.7,3.0
tt13223274,0.0,0.0,NR,en,2021-02-16,2.014,5.0,2.0
tt13223398,0.0,56000000.0,R,en,2022-08-11,351.134,6.938,928.0
tt13224254,0.0,0.0,,bn,2021-05-19,0.624,0.0,0.0
tt13225546,0.0,0.0,,da,2021-11-18,1.442,7.0,8.0
tt13229850,0.0,0.0,,pt,2021-10-21,0.6,8.8,2.0
tt13229894,0.0,0.0,,es,2022-10-06,153.639,7.405,279.0
tt13229946,0.0,0.0,,ml,2022-02-25,2.225,6.5,2.0
tt13234058,0.0,0.0,R,en,2021-09-23,16.658,6.4,224.0
tt13235822,0.0,2118580.0,PG-13,en,2022-03-18,38.227,5.497,197.0
tt13236270,0.0,0.0,,ko,2022-09-28,8.868,8.0,4.0
tt13236726,2500.0,0.0,NR,en,2021-01-01,1.506,10.0,1.0
tt13238346,0.0,0.0,,en,2023-01-21,2.744,0.0,0.0
tt13238670,0.0,0.0,,en,2021-10-08,0.678,0.0,0.0
tt13240610,0.0,0.0,,en,2022-11-25,1.085,0.0,0.0
tt13243250,0.0,0.0,,en,2021-03-17,1.034,10.0,1.0
tt13243448,0.0,0.0,,fi,2021-07-14,1.16,7.0,4.0
tt13245502,0.0,0.0,,te,2022-02-11,0.6,7.5,3.0
tt13245864,0.0,0.0,,pa,2021-10-22,0.6,0.0,0.0
tt13247118,0.0,0.0,,te,2021-11-19,1.4,0.0,0.0
tt13247248,0.0,0.0,,en,2021-10-07,3.245,6.0,1.0
tt13249198,0.0,0.0,,te,2021-08-19,2.83,6.4,5.0
tt13249412,0.0,0.0,,te,2021-03-05,1.118,6.5,4.0
tt13249596,0.0,0.0,PG-13,en,2022-07-21,24.731,6.759,83.0
tt13250314,0.0,0.0,,it,2021-02-24,4.991,5.4,74.0
tt13254446,0.0,0.0,,en,2021-10-08,0.6,2.0,1.0
tt13256400,0.0,0.0,,ml,2021-11-12,1.697,6.1,7.0
